d_m	L_m	m_m	m_ogive	m_payload	m_equipement	m_cruise_res	m_cruise_prop	m_engine_housing	m_acc_res	m_acc_prop	m_nozzle	m_Tails	m_AirIntakes	m_Wings	L_ogive	L_payload	L_equipement	L_cruise_res	L_cruise_prop	L_engine_housing	L_acc_res	L_acc_prop	L_nozzle	L_AirIntakes	L_Tails	L_Wings	Impulsion spécifique	Masse volumique
0.20000	9.53987	655.63977	25	200	55	18.49111	65.55940	10	48.21299	123.97626	12	16	45.00000	36.40000	0.60000	2.12207	1.16714	2.31869	2.08682	0.10000	3.13197	2.19238	0.10000	5.55066	0.20000	0.60000	1041.47000	1600
0.20100	9.48793	657.12997	25	200	55	18.67649	66.21663	10	48.33425	124.28807	12	16	45.10025	36.51429	0.60300	2.10100	1.15555	2.31869	2.08682	0.10050	3.10869	2.17608	0.10050	5.52788	0.20100	0.60300	1041.47000	1600
0.20200	9.43682	658.62760	25	200	55	18.86278	66.87714	10	48.45611	124.60142	12	16	45.20100	36.62914	0.60600	2.08025	1.14414	2.31869	2.08682	0.10100	3.08574	2.16002	0.10100	5.50543	0.20200	0.60600	1041.47000	1600
0.20300	9.38653	660.13266	25	200	55	19.05001	67.54093	10	48.57858	124.91634	12	16	45.30225	36.74457	0.60900	2.05981	1.13289	2.31869	2.08682	0.10150	3.06314	2.14420	0.10150	5.48333	0.20300	0.60900	1041.47000	1600
0.20400	9.33703	661.64516	25	200	55	19.23815	68.20800	10	48.70165	125.23281	12	16	45.40400	36.86056	0.61200	2.03966	1.12181	2.31869	2.08682	0.10200	3.04087	2.12861	0.10200	5.46156	0.20400	0.61200	1041.47000	1600
0.20500	9.28832	663.16510	25	200	55	19.42723	68.87834	10	48.82532	125.55083	12	16	45.50625	36.97713	0.61500	2.01981	1.11090	2.31869	2.08682	0.10250	3.01892	2.11324	0.10250	5.44011	0.20500	0.61500	1041.47000	1600
0.20600	9.24037	664.69247	25	200	55	19.61722	69.55197	10	48.94961	125.87041	12	16	45.60900	37.09426	0.61800	2.00025	1.10014	2.31869	2.08682	0.10300	2.99729	2.09810	0.10300	5.41898	0.20600	0.61800	1041.47000	1600
0.20700	9.19317	666.22727	25	200	55	19.80814	70.22887	10	49.07449	126.19155	12	16	45.71225	37.21196	0.62100	1.98097	1.08953	2.31869	2.08682	0.10350	2.97597	2.08318	0.10350	5.39816	0.20700	0.62100	1041.47000	1600
0.20800	9.14671	667.76950	25	200	55	19.99999	70.90905	10	49.19998	126.51425	12	16	45.81600	37.33024	0.62400	1.96197	1.07908	2.31869	2.08682	0.10400	2.95496	2.06848	0.10400	5.37765	0.20800	0.62400	1041.47000	1600
0.20900	9.10097	669.31917	25	200	55	20.19276	71.59250	10	49.32608	126.83850	12	16	45.92025	37.44909	0.62700	1.94324	1.06878	2.31869	2.08682	0.10450	2.93426	2.05398	0.10450	5.35745	0.20900	0.62700	1041.47000	1600
0.21000	9.05594	670.87628	25	200	55	20.38645	72.27924	10	49.45278	127.16430	12	16	46.02500	37.56850	0.63000	1.92478	1.05863	2.31869	2.08682	0.10500	2.91384	2.03969	0.10500	5.33753	0.21000	0.63000	1041.47000	1600
0.21100	9.01160	672.44082	25	200	55	20.58107	72.96925	10	49.58009	127.49167	12	16	46.13025	37.68849	0.63300	1.90658	1.04862	2.31869	2.08682	0.10550	2.89372	2.02560	0.10550	5.31791	0.21100	0.63300	1041.47000	1600
0.21200	8.96795	674.01279	25	200	55	20.77661	73.66254	10	49.70801	127.82059	12	16	46.23600	37.80904	0.63600	1.88863	1.03875	2.31869	2.08682	0.10600	2.87388	2.01172	0.10600	5.29857	0.21200	0.63600	1041.47000	1600
0.21300	8.92496	675.59219	25	200	55	20.97308	74.35911	10	49.83652	128.15106	12	16	46.34225	37.93017	0.63900	1.87094	1.02902	2.31869	2.08682	0.10650	2.85432	1.99802	0.10650	5.27951	0.21300	0.63900	1041.47000	1600
0.21400	8.88264	677.17903	25	200	55	21.17047	75.05896	10	49.96565	128.48309	12	16	46.44900	38.05186	0.64200	1.85349	1.01942	2.31869	2.08682	0.10700	2.83503	1.98452	0.10700	5.26072	0.21400	0.64200	1041.47000	1600
0.21500	8.84096	678.77331	25	200	55	21.36879	75.76208	10	50.09538	128.81668	12	16	46.55625	38.17413	0.64500	1.83629	1.00996	2.31869	2.08682	0.10750	2.81601	1.97121	0.10750	5.24220	0.21500	0.64500	1041.47000	1600
0.21600	8.79991	680.37501	25	200	55	21.56803	76.46848	10	50.22571	129.15183	12	16	46.66400	38.29696	0.64800	1.81933	1.00063	2.31869	2.08682	0.10800	2.79726	1.95808	0.10800	5.22395	0.21600	0.64800	1041.47000	1600
0.21700	8.75948	681.98415	25	200	55	21.76820	77.17816	10	50.35665	129.48853	12	16	46.77225	38.42037	0.65100	1.80260	0.99143	2.31869	2.08682	0.10850	2.77876	1.94513	0.10850	5.20595	0.21700	0.65100	1041.47000	1600
0.21800	8.71966	683.60073	25	200	55	21.96929	77.89112	10	50.48819	129.82678	12	16	46.88100	38.54434	0.65400	1.78610	0.98236	2.31869	2.08682	0.10900	2.76052	1.93236	0.10900	5.18821	0.21800	0.65400	1041.47000	1600
0.21900	8.68045	685.22474	25	200	55	22.17131	78.60736	10	50.62034	130.16660	12	16	46.99025	38.66889	0.65700	1.76983	0.97340	2.31869	2.08682	0.10950	2.74253	1.91977	0.10950	5.17072	0.21900	0.65700	1041.47000	1600
0.22000	8.64182	686.85618	25	200	55	22.37425	79.32687	10	50.75310	130.50797	12	16	47.10000	38.79400	0.66000	1.75377	0.96458	2.31869	2.08682	0.11000	2.72478	1.90735	0.11000	5.15347	0.22000	0.66000	1041.47000	1600
0.22100	8.60376	688.49506	25	200	55	22.57811	80.04967	10	50.88646	130.85089	12	16	47.21025	38.91969	0.66300	1.73794	0.95587	2.31869	2.08682	0.11050	2.70727	1.89509	0.11050	5.13646	0.22100	0.66300	1041.47000	1600
0.22200	8.56628	690.14137	25	200	55	22.78290	80.77574	10	51.02042	131.19537	12	16	47.32100	39.04594	0.66600	1.72232	0.94727	2.31869	2.08682	0.11100	2.69000	1.88300	0.11100	5.11969	0.22200	0.66600	1041.47000	1600
0.22300	8.52935	691.79512	25	200	55	22.98861	81.50508	10	51.15499	131.54141	12	16	47.43225	39.17277	0.66900	1.70690	0.93880	2.31869	2.08682	0.11150	2.67296	1.87107	0.11150	5.10315	0.22300	0.66900	1041.47000	1600
0.22400	8.49297	693.45630	25	200	55	23.19525	82.23771	10	51.29017	131.88901	12	16	47.54400	39.30016	0.67200	1.69170	0.93043	2.31869	2.08682	0.11200	2.65615	1.85930	0.11200	5.08684	0.22400	0.67200	1041.47000	1600
0.22500	8.45712	695.12491	25	200	55	23.40281	82.97361	10	51.42595	132.23816	12	16	47.65625	39.42813	0.67500	1.67669	0.92218	2.31869	2.08682	0.11250	2.63956	1.84769	0.11250	5.07075	0.22500	0.67500	1041.47000	1600
0.22600	8.42181	696.80096	25	200	55	23.61130	83.71280	10	51.56234	132.58886	12	16	47.76900	39.55666	0.67800	1.66189	0.91404	2.31869	2.08682	0.11300	2.62319	1.83623	0.11300	5.05488	0.22600	0.67800	1041.47000	1600
0.22700	8.38701	698.48444	25	200	55	23.82071	84.45526	10	51.69933	132.94113	12	16	47.88225	39.68577	0.68100	1.64728	0.90600	2.31869	2.08682	0.11350	2.60704	1.82493	0.11350	5.03923	0.22700	0.68100	1041.47000	1600
0.22800	8.35272	700.17536	25	200	55	24.03105	85.20100	10	51.83692	133.29495	12	16	47.99600	39.81544	0.68400	1.63286	0.89807	2.31869	2.08682	0.11400	2.59110	1.81377	0.11400	5.02379	0.22800	0.68400	1041.47000	1600
0.22900	8.31893	701.87371	25	200	55	24.24231	85.95001	10	51.97513	133.65032	12	16	48.11025	39.94569	0.68700	1.61863	0.89025	2.31869	2.08682	0.11450	2.57536	1.80275	0.11450	5.00855	0.22900	0.68700	1041.47000	1600
0.23000	8.28564	703.57949	25	200	55	24.45450	86.70231	10	52.11393	134.00726	12	16	48.22500	40.07650	0.69000	1.60459	0.88252	2.31869	2.08682	0.11500	2.55984	1.79189	0.11500	4.99353	0.23000	0.69000	1041.47000	1600
0.23100	8.25282	705.29271	25	200	55	24.66761	87.45788	10	52.25335	134.36575	12	16	48.34025	40.20789	0.69300	1.59072	0.87490	2.31869	2.08682	0.11550	2.54451	1.78116	0.11550	4.97870	0.23100	0.69300	1041.47000	1600
0.23200	8.22048	707.01336	25	200	55	24.88164	88.21673	10	52.39336	134.72579	12	16	48.45600	40.33984	0.69600	1.57704	0.86737	2.31869	2.08682	0.11600	2.52938	1.77057	0.11600	4.96407	0.23200	0.69600	1041.47000	1600
0.23300	8.18861	708.74145	25	200	55	25.09660	88.97886	10	52.53399	135.08739	12	16	48.57225	40.47237	0.69900	1.56353	0.85994	2.31869	2.08682	0.11650	2.51445	1.76011	0.11650	4.94964	0.23300	0.69900	1041.47000	1600
0.23400	8.15720	710.47697	25	200	55	25.31248	89.74426	10	52.67521	135.45055	12	16	48.68900	40.60546	0.70200	1.55020	0.85261	2.31869	2.08682	0.11700	2.49970	1.74979	0.11700	4.93539	0.23400	0.70200	1041.47000	1600
0.23500	8.12624	712.21993	25	200	55	25.52929	90.51295	10	52.81705	135.81527	12	16	48.80625	40.73913	0.70500	1.53703	0.84537	2.31869	2.08682	0.11750	2.48515	1.73960	0.11750	4.92134	0.23500	0.70500	1041.47000	1600
0.23600	8.09572	713.97032	25	200	55	25.74703	91.28491	10	52.95949	136.18154	12	16	48.92400	40.87336	0.70800	1.52403	0.83822	2.31869	2.08682	0.11800	2.47078	1.72954	0.11800	4.90747	0.23600	0.70800	1041.47000	1600
0.23700	8.06564	715.72814	25	200	55	25.96568	92.06015	10	53.10253	136.54936	12	16	49.04225	41.00817	0.71100	1.51120	0.83116	2.31869	2.08682	0.11850	2.45659	1.71961	0.11850	4.89378	0.23700	0.71100	1041.47000	1600
0.23800	8.03599	717.49340	25	200	55	26.18526	92.83867	10	53.24618	136.91875	12	16	49.16100	41.14354	0.71400	1.49853	0.82419	2.31869	2.08682	0.11900	2.44258	1.70981	0.11900	4.88027	0.23800	0.71400	1041.47000	1600
0.23900	8.00676	719.26609	25	200	55	26.40577	93.62046	10	53.39043	137.28969	12	16	49.28025	41.27949	0.71700	1.48601	0.81731	2.31869	2.08682	0.11950	2.42874	1.70012	0.11950	4.86693	0.23900	0.71700	1041.47000	1600
0.24000	7.97794	721.04621	25	200	55	26.62720	94.40553	10	53.53529	137.66218	12	16	49.40000	41.41600	0.72000	1.47366	0.81051	2.31869	2.08682	0.12000	2.41508	1.69056	0.12000	4.85377	0.24000	0.72000	1041.47000	1600
0.24100	7.94953	722.83377	25	200	55	26.84956	95.19389	10	53.68076	138.03624	12	16	49.52025	41.55309	0.72300	1.46145	0.80380	2.31869	2.08682	0.12050	2.40159	1.68111	0.12050	4.84078	0.24100	0.72300	1041.47000	1600
0.24200	7.92152	724.62877	25	200	55	27.07284	95.98552	10	53.82683	138.41185	12	16	49.64100	41.69074	0.72600	1.44940	0.79717	2.31869	2.08682	0.12100	2.38826	1.67178	0.12100	4.82795	0.24200	0.72600	1041.47000	1600
0.24300	7.89391	726.43120	25	200	55	27.29704	96.78042	10	53.97350	138.78901	12	16	49.76225	41.82897	0.72900	1.43749	0.79062	2.31869	2.08682	0.12150	2.37510	1.66257	0.12150	4.81529	0.24300	0.72900	1041.47000	1600
0.24400	7.86668	728.24106	25	200	55	27.52217	97.57861	10	54.12079	139.16773	12	16	49.88400	41.96776	0.73200	1.42574	0.78415	2.31869	2.08682	0.12200	2.36210	1.65347	0.12200	4.80279	0.24400	0.73200	1041.47000	1600
0.24500	7.83984	730.05836	25	200	55	27.74823	98.38007	10	54.26867	139.54801	12	16	50.00625	42.10713	0.73500	1.41412	0.77777	2.31869	2.08682	0.12250	2.34926	1.64448	0.12250	4.79045	0.24500	0.73500	1041.47000	1600
0.24600	7.81337	731.88309	25	200	55	27.97520	99.18481	10	54.41716	139.92985	12	16	50.12900	42.24706	0.73800	1.40265	0.77146	2.31869	2.08682	0.12300	2.33657	1.63560	0.12300	4.77826	0.24600	0.73800	1041.47000	1600
0.24700	7.78727	733.71525	25	200	55	28.20311	99.99283	10	54.56626	140.31324	12	16	50.25225	42.38757	0.74100	1.39131	0.76522	2.31869	2.08682	0.12350	2.32404	1.62683	0.12350	4.76623	0.24700	0.74100	1041.47000	1600
0.24800	7.76153	735.55485	25	200	55	28.43193	100.80413	10	54.71596	140.69819	12	16	50.37600	42.52864	0.74400	1.38012	0.75906	2.31869	2.08682	0.12400	2.31166	1.61816	0.12400	4.75435	0.24800	0.74400	1041.47000	1600
0.24900	7.73615	737.40189	25	200	55	28.66169	101.61871	10	54.86627	141.08469	12	16	50.50025	42.67029	0.74700	1.36905	0.75298	2.31869	2.08682	0.12450	2.29943	1.60960	0.12450	4.74262	0.24900	0.74700	1041.47000	1600
0.25000	7.71113	739.25636	25	200	55	28.89236	102.43656	10	55.01718	141.47275	12	16	50.62500	42.81250	0.75000	1.35812	0.74697	2.31869	2.08682	0.12500	2.28735	1.60114	0.12500	4.73104	0.25000	0.75000	1041.47000	1600
0.25100	7.68645	741.11826	25	200	55	29.12396	103.25769	10	55.16870	141.86237	12	16	50.75025	42.95529	0.75300	1.34732	0.74103	2.31869	2.08682	0.12550	2.27541	1.59279	0.12550	4.71960	0.25100	0.75300	1041.47000	1600
0.25200	7.66211	742.98760	25	200	55	29.35649	104.08210	10	55.32082	142.25354	12	16	50.87600	43.09864	0.75600	1.33665	0.73516	2.31869	2.08682	0.12600	2.26361	1.58453	0.12600	4.70830	0.25200	0.75600	1041.47000	1600
0.25300	7.63810	744.86437	25	200	55	29.58994	104.90979	10	55.47355	142.64627	12	16	51.00225	43.24257	0.75900	1.32610	0.72936	2.31869	2.08682	0.12650	2.25195	1.57637	0.12650	4.69714	0.25300	0.75900	1041.47000	1600
0.25400	7.61443	746.74857	25	200	55	29.82432	105.74075	10	55.62688	143.04056	12	16	51.12900	43.38706	0.76200	1.31568	0.72363	2.31869	2.08682	0.12700	2.24043	1.56830	0.12700	4.68612	0.25400	0.76200	1041.47000	1600
0.25500	7.59108	748.64021	25	200	55	30.05961	106.57500	10	55.78082	143.43640	12	16	51.25625	43.53213	0.76500	1.30538	0.71796	2.31869	2.08682	0.12750	2.22904	1.56033	0.12750	4.67523	0.25500	0.76500	1041.47000	1600
0.25600	7.56805	750.53929	25	200	55	30.29584	107.41252	10	55.93537	143.83380	12	16	51.38400	43.67776	0.76800	1.29521	0.71236	2.31869	2.08682	0.12800	2.21779	1.55245	0.12800	4.66448	0.25600	0.76800	1041.47000	1600
0.25700	7.54534	752.44579	25	200	55	30.53299	108.25332	10	56.09052	144.23276	12	16	51.51225	43.82397	0.77100	1.28515	0.70683	2.31869	2.08682	0.12850	2.20667	1.54467	0.12850	4.65386	0.25700	0.77100	1041.47000	1600
0.25800	7.52293	754.35974	25	200	55	30.77106	109.09740	10	56.24627	144.63327	12	16	51.64100	43.97074	0.77400	1.27520	0.70136	2.31869	2.08682	0.12900	2.19568	1.53697	0.12900	4.64337	0.25800	0.77400	1041.47000	1600
0.25900	7.50083	756.28111	25	200	55	31.01006	109.94475	10	56.40263	145.03534	12	16	51.77025	44.11809	0.77700	1.26538	0.69596	2.31869	2.08682	0.12950	2.18481	1.52937	0.12950	4.63300	0.25900	0.77700	1041.47000	1600
0.26000	7.47903	758.20993	25	200	55	31.24998	110.79538	10	56.55960	145.43896	12	16	51.90000	44.26600	0.78000	1.25566	0.69061	2.31869	2.08682	0.13000	2.17407	1.52185	0.13000	4.62276	0.26000	0.78000	1041.47000	1600
0.26100	7.45753	760.14617	25	200	55	31.49083	111.64930	10	56.71717	145.84415	12	16	52.03025	44.41449	0.78300	1.24606	0.68533	2.31869	2.08682	0.13050	2.16345	1.51442	0.13050	4.61264	0.26100	0.78300	1041.47000	1600
0.26200	7.43632	762.08985	25	200	55	31.73260	112.50648	10	56.87534	146.25088	12	16	52.16100	44.56354	0.78600	1.23656	0.68011	2.31869	2.08682	0.13100	2.15296	1.50707	0.13100	4.60265	0.26200	0.78600	1041.47000	1600
0.26300	7.41540	764.04097	25	200	55	31.97529	113.36695	10	57.03413	146.65918	12	16	52.29225	44.71317	0.78900	1.22718	0.67495	2.31869	2.08682	0.13150	2.14258	1.49981	0.13150	4.59277	0.26300	0.78900	1041.47000	1600
0.26400	7.39475	765.99951	25	200	55	32.21891	114.23070	10	57.19351	147.06903	12	16	52.42400	44.86336	0.79200	1.21790	0.66984	2.31869	2.08682	0.13200	2.13232	1.49263	0.13200	4.58301	0.26400	0.79200	1041.47000	1600
0.26500	7.37439	767.96550	25	200	55	32.46346	115.09772	10	57.35350	147.48044	12	16	52.55625	45.01413	0.79500	1.20872	0.66480	2.31869	2.08682	0.13250	2.12218	1.48553	0.13250	4.57337	0.26500	0.79500	1041.47000	1600
0.26600	7.35430	769.93891	25	200	55	32.70893	115.96802	10	57.51410	147.89340	12	16	52.68900	45.16546	0.79800	1.19965	0.65981	2.31869	2.08682	0.13300	2.11215	1.47851	0.13300	4.56384	0.26600	0.79800	1041.47000	1600
0.26700	7.33448	771.91977	25	200	55	32.95532	116.84160	10	57.67530	148.30792	12	16	52.82225	45.31737	0.80100	1.19068	0.65488	2.31869	2.08682	0.13350	2.10224	1.47156	0.13350	4.55443	0.26700	0.80100	1041.47000	1600
0.26800	7.31493	773.90805	25	200	55	33.20264	117.71846	10	57.83711	148.72400	12	16	52.95600	45.46984	0.80400	1.18181	0.65000	2.31869	2.08682	0.13400	2.09243	1.46470	0.13400	4.54512	0.26800	0.80400	1041.47000	1600
0.26900	7.29564	775.90377	25	200	55	33.45088	118.59859	10	57.99953	149.14164	12	16	53.09025	45.62289	0.80700	1.17304	0.64517	2.31869	2.08682	0.13450	2.08273	1.45791	0.13450	4.53592	0.26900	0.80700	1041.47000	1600
0.27000	7.27661	777.90693	25	200	55	33.70005	119.48200	10	58.16254	149.56083	12	16	53.22500	45.77650	0.81000	1.16437	0.64040	2.31869	2.08682	0.13500	2.07315	1.45120	0.13500	4.52684	0.27000	0.81000	1041.47000	1600
0.27100	7.25783	779.91752	25	200	55	33.95014	120.36870	10	58.32617	149.98157	12	16	53.36025	45.93069	0.81300	1.15579	0.63569	2.31869	2.08682	0.13550	2.06366	1.44456	0.13550	4.51785	0.27100	0.81300	1041.47000	1600
0.27200	7.23931	781.93554	25	200	55	34.20116	121.25866	10	58.49040	150.40388	12	16	53.49600	46.08544	0.81600	1.14731	0.63102	2.31869	2.08682	0.13600	2.05429	1.43800	0.13600	4.50897	0.27200	0.81600	1041.47000	1600
0.27300	7.22103	783.96100	25	200	55	34.45310	122.15191	10	58.65523	150.82774	12	16	53.63225	46.24077	0.81900	1.13892	0.62641	2.31869	2.08682	0.13650	2.04501	1.43151	0.13650	4.50020	0.27300	0.81900	1041.47000	1600
0.27400	7.20299	785.99389	25	200	55	34.70597	123.04844	10	58.82067	151.25315	12	16	53.76900	46.39666	0.82200	1.13062	0.62184	2.31869	2.08682	0.13700	2.03584	1.42509	0.13700	4.49153	0.27400	0.82200	1041.47000	1600
0.27500	7.18520	788.03422	25	200	55	34.95976	123.94824	10	58.98672	151.68013	12	16	53.90625	46.55313	0.82500	1.12242	0.61733	2.31869	2.08682	0.13750	2.02676	1.41873	0.13750	4.48295	0.27500	0.82500	1041.47000	1600
0.27600	7.16764	790.08198	25	200	55	35.21447	124.85132	10	59.15337	152.10866	12	16	54.04400	46.71016	0.82800	1.11430	0.61286	2.31869	2.08682	0.13800	2.01779	1.41245	0.13800	4.47448	0.27600	0.82800	1041.47000	1600
0.27700	7.15031	792.13717	25	200	55	35.47011	125.75768	10	59.32062	152.53874	12	16	54.18225	46.86777	0.83100	1.10627	0.60845	2.31869	2.08682	0.13850	2.00891	1.40624	0.13850	4.46610	0.27700	0.83100	1041.47000	1600
0.27800	7.13321	794.19980	25	200	55	35.72668	126.66731	10	59.48848	152.97039	12	16	54.32100	47.02594	0.83400	1.09832	0.60408	2.31869	2.08682	0.13900	2.00013	1.40009	0.13900	4.45782	0.27800	0.83400	1041.47000	1600
0.27900	7.11634	796.26987	25	200	55	35.98417	127.58023	10	59.65695	153.40359	12	16	54.46025	47.18469	0.83700	1.09046	0.59975	2.31869	2.08682	0.13950	1.99144	1.39401	0.13950	4.44963	0.27900	0.83700	1041.47000	1600
0.28000	7.09970	798.34737	25	200	55	36.24258	128.49642	10	59.82602	153.83834	12	16	54.60000	47.34400	0.84000	1.08269	0.59548	2.31869	2.08682	0.14000	1.98284	1.38799	0.14000	4.44153	0.28000	0.84000	1041.47000	1600
0.28100	7.08327	800.43230	25	200	55	36.50192	129.41589	10	59.99570	154.27466	12	16	54.74025	47.50389	0.84300	1.07499	0.59125	2.31869	2.08682	0.14050	1.97434	1.38204	0.14050	4.43353	0.28100	0.84300	1041.47000	1600
0.28200	7.06706	802.52467	25	200	55	36.76218	130.33864	10	60.16598	154.71252	12	16	54.88100	47.66434	0.84600	1.06738	0.58706	2.31869	2.08682	0.14100	1.96592	1.37615	0.14100	4.42561	0.28200	0.84600	1041.47000	1600
0.28300	7.05106	804.62447	25	200	55	37.02337	131.26467	10	60.33687	155.15195	12	16	55.02225	47.82537	0.84900	1.05985	0.58292	2.31869	2.08682	0.14150	1.95760	1.37032	0.14150	4.41779	0.28300	0.84900	1041.47000	1600
0.28400	7.03528	806.73171	25	200	55	37.28548	132.19397	10	60.50836	155.59293	12	16	55.16400	47.98696	0.85200	1.05240	0.57882	2.31869	2.08682	0.14200	1.94936	1.36455	0.14200	4.41005	0.28400	0.85200	1041.47000	1600
0.28500	7.01970	808.84638	25	200	55	37.54852	133.12655	10	60.68046	156.03547	12	16	55.30625	48.14913	0.85500	1.04503	0.57477	2.31869	2.08682	0.14250	1.94121	1.35885	0.14250	4.40240	0.28500	0.85500	1041.47000	1600
0.28600	7.00433	810.96848	25	200	55	37.81248	134.06242	10	60.85316	156.47957	12	16	55.44900	48.31186	0.85800	1.03774	0.57075	2.31869	2.08682	0.14300	1.93315	1.35320	0.14300	4.39484	0.28600	0.85800	1041.47000	1600
0.28700	6.98916	813.09802	25	200	55	38.07736	135.00155	10	61.02647	156.92522	12	16	55.59225	48.47517	0.86100	1.03052	0.56678	2.31869	2.08682	0.14350	1.92517	1.34762	0.14350	4.38736	0.28700	0.86100	1041.47000	1600
0.28800	6.97419	815.23500	25	200	55	38.34317	135.94397	10	61.20039	157.37243	12	16	55.73600	48.63904	0.86400	1.02337	0.56286	2.31869	2.08682	0.14400	1.91727	1.34209	0.14400	4.37996	0.28800	0.86400	1041.47000	1600
0.28900	6.95941	817.37941	25	200	55	38.60991	136.88966	10	61.37491	157.82119	12	16	55.88025	48.80349	0.86700	1.01630	0.55897	2.31869	2.08682	0.14450	1.90945	1.33662	0.14450	4.37264	0.28900	0.86700	1041.47000	1600
0.29000	6.94483	819.53125	25	200	55	38.87756	137.83864	10	61.55003	158.27152	12	16	56.02500	48.96850	0.87000	1.00931	0.55512	2.31869	2.08682	0.14500	1.90172	1.33120	0.14500	4.36541	0.29000	0.87000	1041.47000	1600
0.29100	6.93044	821.69053	25	200	55	39.14615	138.79089	10	61.72576	158.72339	12	16	56.17025	49.13409	0.87300	1.00238	0.55131	2.31869	2.08682	0.14550	1.89406	1.32584	0.14550	4.35825	0.29100	0.87300	1041.47000	1600
0.29200	6.91624	823.85724	25	200	55	39.41566	139.74642	10	61.90210	159.17683	12	16	56.31600	49.30024	0.87600	0.99553	0.54754	2.31869	2.08682	0.14600	1.88649	1.32054	0.14600	4.35118	0.29200	0.87600	1041.47000	1600
0.29300	6.90223	826.03139	25	200	55	39.68609	140.70522	10	62.07904	159.63182	12	16	56.46225	49.46697	0.87900	0.98874	0.54381	2.31869	2.08682	0.14650	1.87899	1.31529	0.14650	4.34418	0.29300	0.87900	1041.47000	1600
0.29400	6.88840	828.21297	25	200	55	39.95745	141.66731	10	62.25659	160.08837	12	16	56.60900	49.63426	0.88200	0.98203	0.54012	2.31869	2.08682	0.14700	1.87156	1.31009	0.14700	4.33725	0.29400	0.88200	1041.47000	1600
0.29500	6.87475	830.40198	25	200	55	40.22973	142.63267	10	62.43474	160.54647	12	16	56.75625	49.80213	0.88500	0.97538	0.53646	2.31869	2.08682	0.14750	1.86422	1.30495	0.14750	4.33041	0.29500	0.88500	1041.47000	1600
0.29600	6.86128	832.59843	25	200	55	40.50293	143.60131	10	62.61350	161.00613	12	16	56.90400	49.97056	0.88800	0.96880	0.53284	2.31869	2.08682	0.14800	1.85694	1.29986	0.14800	4.32363	0.29600	0.88800	1041.47000	1600
0.29700	6.84798	834.80232	25	200	55	40.77706	144.57323	10	62.79286	161.46735	12	16	57.05225	50.13957	0.89100	0.96229	0.52926	2.31869	2.08682	0.14850	1.84974	1.29482	0.14850	4.31693	0.29700	0.89100	1041.47000	1600
0.29800	6.83486	837.01364	25	200	55	41.05212	145.54842	10	62.97283	161.93013	12	16	57.20100	50.30914	0.89400	0.95584	0.52571	2.31869	2.08682	0.14900	1.84262	1.28983	0.14900	4.31030	0.29800	0.89400	1041.47000	1600
0.29900	6.82191	839.23239	25	200	55	41.32810	146.52690	10	63.15340	162.39446	12	16	57.35025	50.47929	0.89700	0.94946	0.52220	2.31869	2.08682	0.14950	1.83556	1.28489	0.14950	4.30375	0.29900	0.89700	1041.47000	1600
